year,WEO.Subject.Code,Country.Group.Name,Units,Scale,Subject.Descriptor,vintage,value,location
2014,PCPIPCH,Middle East and North Africa,Percent change,,"Inflation, average consumer prices",2012,8.275,Middle East and North Africa
2014,GGR_NGDP,Middle East and North Africa,Percent of GDP,,General government revenue,2012,36.414,Middle East and North Africa
2014,GGX_NGDP,Middle East and North Africa,Percent of GDP,,General government total expenditure,2012,32.821,Middle East and North Africa
2014,GGXCNL_NGDP,Middle East and North Africa,Percent of GDP,,General government net lending/borrowing,2012,3.593,Middle East and North Africa
2014,GGXWDG_NGDP,Middle East and North Africa,Percent of GDP,,General government gross debt,2012,22.495,Middle East and North Africa
2014,BCA_NGDPD,Middle East and North Africa,Percent of GDP,,Current account balance,2012,10.617,Middle East and North Africa
2014,NGDP_RPCH,Sub-Saharan Africa,Percent change,,"Gross domestic product, constant prices",2012,5.503,Sub-Saharan Africa
2014,NGDPD,Sub-Saharan Africa,U.S. dollars,Billions,"Gross domestic product, current prices",2012,1478.307,Sub-Saharan Africa
2014,PPPGDP,Sub-Saharan Africa,Current international dollar,Billions,Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP,2012,2377.042,Sub-Saharan Africa
2014,PPPPC,Sub-Saharan Africa,Current international dollar,Units,Gross domestic product based on purchasing-power-parity (PPP) per capita GDP,2012,2693.525,Sub-Saharan Africa
2014,NID_NGDP,Sub-Saharan Africa,Percent of GDP,,Investment,2012,22.337,Sub-Saharan Africa
2014,NGSD_NGDP,Sub-Saharan Africa,Percent of GDP,,Gross national savings,2012,19.358,Sub-Saharan Africa
2014,PCPIPCH,Sub-Saharan Africa,Percent change,,"Inflation, average consumer prices",2012,6.233,Sub-Saharan Africa
2014,GGR_NGDP,Sub-Saharan Africa,Percent of GDP,,General government revenue,2012,27.047,Sub-Saharan Africa
2014,GGX_NGDP,Sub-Saharan Africa,Percent of GDP,,General government total expenditure,2012,27.835,Sub-Saharan Africa
2014,GGXCNL_NGDP,Sub-Saharan Africa,Percent of GDP,,General government net lending/borrowing,2012,-0.788,Sub-Saharan Africa
2014,GGXWDG_NGDP,Sub-Saharan Africa,Percent of GDP,,General government gross debt,2012,32.134,Sub-Saharan Africa
2014,BCA_NGDPD,Sub-Saharan Africa,Percent of GDP,,Current account balance,2012,-3.177,Sub-Saharan Africa
2014,NGDP_RPCH,World,Percent change,,"Gross domestic product, constant prices",2013,4.04,World
2014,NGDP_RPCHMK,World,Percent change (market exchange rates),,"Gross domestic product, constant prices",2013,3.429,World
2014,NGDPD,World,U.S. dollars,Billions,"Gross domestic product, current prices",2013,77805.096,World
2014,PPPGDP,World,Current international dollar,Billions,Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP,2013,92483.482,World
2014,NID_NGDP,World,Percent of GDP,,Investment,2013,24.679,World
2014,NGSD_NGDP,World,Percent of GDP,,Gross national savings,2013,24.785,World
2014,PCPIPCH,World,Percent change,,"Inflation, average consumer prices",2013,3.846,World
2014,BM,World,U.S. dollars,Billions,Imports of goods and services,2013,-24230.959,World
2014,BX,World,U.S. dollars,Billions,Exports of goods and services,2013,24658.036,World
2014,NGDP_RPCH,Advanced economies,Percent change,,"Gross domestic product, constant prices",2013,2.245,Advanced economies
2014,NGDPD,Advanced economies,U.S. dollars,Billions,"Gross domestic product, current prices",2013,46589.374,Advanced economies
2014,NGAP_NPGDP,Advanced economies,Percent of potential GDP,,Output gap,2013,-2.477,Advanced economies
2014,PPPGDP,Advanced economies,Current international dollar,Billions,Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP,2013,44639.782,Advanced economies
2014,PPPPC,Advanced economies,Current international dollar,Units,Gross domestic product based on purchasing-power-parity (PPP) per capita GDP,2013,42926.21,Advanced economies
2014,NID_NGDP,Advanced economies,Percent of GDP,,Investment,2013,19.404,Advanced economies
2014,NGSD_NGDP,Advanced economies,Percent of GDP,,Gross national savings,2013,19.064,Advanced economies
2014,PCPIPCH,Advanced economies,Percent change,,"Inflation, average consumer prices",2013,1.953,Advanced economies
2014,LUR,Advanced economies,Percent of total labor force,,Unemployment rate,2013,8.068,Advanced economies
2014,LE,Advanced economies,"Index, 2000=100",,Employment,2013,107.904,Advanced economies
2014,GGR_NGDP,Advanced economies,Percent of GDP,,General government revenue,2013,37.822,Advanced economies
2014,GGX_NGDP,Advanced economies,Percent of GDP,,General government total expenditure,2013,41.583,Advanced economies
2014,GGXCNL_NGDP,Advanced economies,Percent of GDP,,General government net lending/borrowing,2013,-3.761,Advanced economies
2014,GGSB_NPGDP,Advanced economies,Percent of potential GDP,,General government structural balance,2013,-2.787,Advanced economies
2014,GGXONLB_NGDP,Advanced economies,Percent of GDP,,General government primary net lending/borrowing,2013,-2.038,Advanced economies
2014,GGXWDN_NGDP,Advanced economies,Percent of GDP,,General government net debt,2013,79.09,Advanced economies
2014,GGXWDG_NGDP,Advanced economies,Percent of GDP,,General government gross debt,2013,108.611,Advanced economies
2014,BCA_NGDPD,Advanced economies,Percent of GDP,,Current account balance,2013,-0.121,Advanced economies
2014,BM,Advanced economies,U.S. dollars,Billions,Imports of goods and services,2013,-14903.662,Advanced economies
2014,BX,Advanced economies,U.S. dollars,Billions,Exports of goods and services,2013,14978.785,Advanced economies
2014,NGDP_RPCH,Euro area,Percent change,,"Gross domestic product, constant prices",2013,1.067,Euro area
2014,NGDPD,Euro area,U.S. dollars,Billions,"Gross domestic product, current prices",2013,12957.942,Euro area
2014,NGAP_NPGDP,Euro area,Percent of potential GDP,,Output gap,2013,-2.62,Euro area
2014,PPPGDP,Euro area,Current international dollar,Billions,Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP,2013,11876.745,Euro area
2014,PPPPC,Euro area,Current international dollar,Units,Gross domestic product based on purchasing-power-parity (PPP) per capita GDP,2013,35526.949,Euro area
2014,NID_NGDP,Euro area,Percent of GDP,,Investment,2013,18,Euro area
2014,NGSD_NGDP,Euro area,Percent of GDP,,Gross national savings,2013,20.539,Euro area
2014,PCPIPCH,Euro area,Percent change,,"Inflation, average consumer prices",2013,1.511,Euro area
2014,LUR,Euro area,Percent of total labor force,,Unemployment rate,2013,12.306,Euro area
2014,LE,Euro area,"Index, 2000=100",,Employment,2013,105.694,Euro area
2014,GGR_NGDP,Euro area,Percent of GDP,,General government revenue,2013,46.544,Euro area
2014,GGX_NGDP,Euro area,Percent of GDP,,General government total expenditure,2013,49.153,Euro area
2014,GGXCNL_NGDP,Euro area,Percent of GDP,,General government net lending/borrowing,2013,-2.608,Euro area
2014,GGSB_NPGDP,Euro area,Percent of potential GDP,,General government structural balance,2013,-1.111,Euro area
2014,GGXONLB_NGDP,Euro area,Percent of GDP,,General government primary net lending/borrowing,2013,0.196,Euro area
2014,GGXWDN_NGDP,Euro area,Percent of GDP,,General government net debt,2013,74.484,Euro area
2014,GGXWDG_NGDP,Euro area,Percent of GDP,,General government gross debt,2013,95.311,Euro area
2014,BCA_NGDPD,Euro area,Percent of GDP,,Current account balance,2013,2.338,Euro area
2014,BM,Euro area,U.S. dollars,Billions,Imports of goods and services,2013,-5570.111,Euro area
2014,BX,Euro area,U.S. dollars,Billions,Exports of goods and services,2013,6071.123,Euro area
2014,NGDP_RPCH,Major advanced economies (G7),Percent change,,"Gross domestic product, constant prices",2013,2.163,Major advanced economies (G7)
2014,NGDPD,Major advanced economies (G7),U.S. dollars,Billions,"Gross domestic product, current prices",2013,35285.195,Major advanced economies (G7)
2014,NGAP_NPGDP,Major advanced economies (G7),Percent of potential GDP,,Output gap,2013,-2.778,Major advanced economies (G7)
2014,PPPGDP,Major advanced economies (G7),Current international dollar,Billions,Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP,2013,33690.829,Major advanced economies (G7)
2014,PPPPC,Major advanced economies (G7),Current international dollar,Units,Gross domestic product based on purchasing-power-parity (PPP) per capita GDP,2013,44723.6,Major advanced economies (G7)
2014,NID_NGDP,Major advanced economies (G7),Percent of GDP,,Investment,2013,18.547,Major advanced economies (G7)
2014,NGSD_NGDP,Major advanced economies (G7),Percent of GDP,,Gross national savings,2013,17.359,Major advanced economies (G7)
2014,PCPIPCH,Major advanced economies (G7),Percent change,,"Inflation, average consumer prices",2013,1.924,Major advanced economies (G7)
2014,LUR,Major advanced economies (G7),Percent of total labor force,,Unemployment rate,2013,7.325,Major advanced economies (G7)
2014,LE,Major advanced economies (G7),"Index, 2000=100",,Employment,2013,105.892,Major advanced economies (G7)
2014,GGR_NGDP,Major advanced economies (G7),Percent of GDP,,General government revenue,2013,37.843,Major advanced economies (G7)
2014,GGX_NGDP,Major advanced economies (G7),Percent of GDP,,General government total expenditure,2013,42.516,Major advanced economies (G7)
2014,GGXCNL_NGDP,Major advanced economies (G7),Percent of GDP,,General government net lending/borrowing,2013,-4.673,Major advanced economies (G7)
2014,GGSB_NPGDP,Major advanced economies (G7),Percent of potential GDP,,General government structural balance,2013,-3.295,Major advanced economies (G7)
2014,GGXONLB_NGDP,Major advanced economies (G7),Percent of GDP,,General government primary net lending/borrowing,2013,-2.709,Major advanced economies (G7)
2014,GGXWDN_NGDP,Major advanced economies (G7),Percent of GDP,,General government net debt,2013,92.551,Major advanced economies (G7)
2014,GGXWDG_NGDP,Major advanced economies (G7),Percent of GDP,,General government gross debt,2013,124.156,Major advanced economies (G7)
2014,BCA_NGDPD,Major advanced economies (G7),Percent of GDP,,Current account balance,2013,-1.186,Major advanced economies (G7)
2014,BM,Major advanced economies (G7),U.S. dollars,Billions,Imports of goods and services,2013,-8756.68,Major advanced economies (G7)
2014,BX,Major advanced economies (G7),U.S. dollars,Billions,Exports of goods and services,2013,8278.977,Major advanced economies (G7)
2014,NGDP_RPCH,Other advanced economies (Advanced economies excluding G7 and euro area),Percent change,,"Gross domestic product, constant prices",2013,3.37,Other advanced economies (Advanced economies excluding G7 and euro area)
2014,NGDPD,Other advanced economies (Advanced economies excluding G7 and euro area),U.S. dollars,Billions,"Gross domestic product, current prices",2013,6912.711,Other advanced economies (Advanced economies excluding G7 and euro area)
2014,PPPGDP,Other advanced economies (Advanced economies excluding G7 and euro area),Current international dollar,Billions,Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP,2013,6706.572,Other advanced economies (Advanced economies excluding G7 and euro area)
2014,PPPPC,Other advanced economies (Advanced economies excluding G7 and euro area),Current international dollar,Units,Gross domestic product based on purchasing-power-parity (PPP) per capita GDP,2013,41341.614,Other advanced economies (Advanced economies excluding G7 and euro area)
2014,NID_NGDP,Other advanced economies (Advanced economies excluding G7 and euro area),Percent of GDP,,Investment,2013,24.717,Other advanced economies (Advanced economies excluding G7 and euro area)
2014,NGSD_NGDP,Other advanced economies (Advanced economies excluding G7 and euro area),Percent of GDP,,Gross national savings,2013,27.426,Other advanced economies (Advanced economies excluding G7 and euro area)
2014,PCPIPCH,Other advanced economies (Advanced economies excluding G7 and euro area),Percent change,,"Inflation, average consumer prices",2013,2.392,Other advanced economies (Advanced economies excluding G7 and euro area)
2014,LUR,Other advanced economies (Advanced economies excluding G7 and euro area),Percent of total labor force,,Unemployment rate,2013,4.594,Other advanced economies (Advanced economies excluding G7 and euro area)
2014,LE,Other advanced economies (Advanced economies excluding G7 and euro area),"Index, 2000=100",,Employment,2013,120.037,Other advanced economies (Advanced economies excluding G7 and euro area)
2014,GGR_NGDP,Other advanced economies (Advanced economies excluding G7 and euro area),Percent of GDP,,General government revenue,2013,34.354,Other advanced economies (Advanced economies excluding G7 and euro area)
2014,GGX_NGDP,Other advanced economies (Advanced economies excluding G7 and euro area),Percent of GDP,,General government total expenditure,2013,33.212,Other advanced economies (Advanced economies excluding G7 and euro area)
2014,GGXCNL_NGDP,Other advanced economies (Advanced economies excluding G7 and euro area),Percent of GDP,,General government net lending/borrowing,2013,1.142,Other advanced economies (Advanced economies excluding G7 and euro area)
2014,GGSB_NPGDP,Other advanced economies (Advanced economies excluding G7 and euro area),Percent of potential GDP,,General government structural balance,2013,-0.25,Other advanced economies (Advanced economies excluding G7 and euro area)
2014,GGXWDG_NGDP,Other advanced economies (Advanced economies excluding G7 and euro area),Percent of GDP,,General government gross debt,2013,39.292,Other advanced economies (Advanced economies excluding G7 and euro area)
